scenario,case_id,instance_seed,fleet_multiplier,capacity_scale,supply_multiplier,max_edge_utilization,capacity_reroutes,EC_changed_objective,EC_delta_F1,EC_delta_F2,F1,F2,total_delivered,remaining_supply,unused_vehicle_trips
S025_corridor,S025,1,2.0,0.005,0.5,0.2990084198684156,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,61.50000000010465,152
S025_corridor,S025,1,2.0,0.002,0.5,0.7475210496710389,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,61.50000000010465,152
S025_corridor,S025,1,2.0,0.001,0.5,0.9966947328947185,3,True,-0.08860759493717296,180.3857404077503,5.868647205719289,1003.8174537560935,293.9999999998473,61.50000000015268,157
S025_corridor,S025,1,4.0,0.05,0.5,0.04086448404868346,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,61.50000000026739,338
S025_corridor,S025,1,4.0,0.01,0.5,0.20432242024341732,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,61.50000000026739,338
S025_corridor,S025,1,4.0,0.005,0.5,0.40864484048683464,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,61.50000000026739,338
S025_corridor,S025,1,4.0,0.002,0.5,0.9842360487335345,0,True,-0.012658227847002657,-1.1368683772161603e-13,5.663291139242452,964.6400772327012,293.9999999998281,61.500000000171894,338
S025_corridor,S025,1,4.0,0.001,0.5,0.9966947328947185,3,True,-0.18227848101130384,42.17822397243651,5.8329113924067535,922.4618532602645,293.99999999983265,61.50000000016735,340
S025_corridor,S025,1,0.5,0.05,1.0,0.011776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,417.00000000005815,25
S025_corridor,S025,1,0.5,0.01,1.0,0.05888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,417.00000000005815,25
S025_corridor,S025,1,0.5,0.005,1.0,0.11776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,417.00000000005815,25
S025_corridor,S025,1,0.5,0.002,1.0,0.29442230736280006,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,417.00000000005815,25
S025_corridor,S025,1,0.5,0.001,1.0,0.5888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,417.00000000005815,25
S025_corridor,S025,1,1.0,0.05,1.0,0.016487649212316803,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,417.0000000000116,58
S025_corridor,S025,1,1.0,0.01,1.0,0.08243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,417.0000000000116,58
S025_corridor,S025,1,1.0,0.005,1.0,0.16487649212316804,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,417.0000000000116,58
S025_corridor,S025,1,1.0,0.002,1.0,0.4121912303079201,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,417.0000000000116,58
S025_corridor,S025,1,1.0,0.001,1.0,0.8243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,417.0000000000116,58
S025_corridor,S025,1,2.0,0.05,1.0,0.029900841986841557,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,417.00000000010465,152
S025_corridor,S025,1,2.0,0.01,1.0,0.1495042099342078,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,417.00000000010465,152
S025_corridor,S025,1,2.0,0.005,1.0,0.2990084198684156,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,417.00000000010465,152
S025_corridor,S025,1,2.0,0.002,1.0,0.7475210496710389,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,417.00000000010465,152
S025_corridor,S025,1,2.0,0.001,1.0,0.9966947328947185,3,True,-0.08860759493717296,180.3857404077503,5.868647205719289,1003.8174537560935,293.9999999998473,417.0000000001527,157
S025_corridor,S025,1,4.0,0.05,1.0,0.04086448404868346,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,417.0000000002674,338
S025_corridor,S025,1,4.0,0.01,1.0,0.20432242024341732,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,417.0000000002674,338
S025_corridor,S025,1,4.0,0.005,1.0,0.40864484048683464,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,417.0000000002674,338
S025_corridor,S025,1,4.0,0.002,1.0,0.9842360487335345,0,True,-0.012658227847002657,-1.1368683772161603e-13,5.663291139242452,964.6400772327012,293.9999999998281,417.0000000001719,338
S025_corridor,S025,1,4.0,0.001,1.0,0.9966947328947185,3,True,-0.18227848101130384,42.17822397243651,5.8329113924067535,922.4618532602645,293.99999999983265,417.00000000016735,340
S025_corridor,S025,1,0.5,0.05,1.5,0.011776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,772.5000000000581,25
S025_corridor,S025,1,0.5,0.01,1.5,0.05888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,772.5000000000581,25
S025_corridor,S025,1,0.5,0.005,1.5,0.11776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,772.5000000000581,25
S025_corridor,S025,1,0.5,0.002,1.5,0.29442230736280006,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,772.5000000000581,25
S025_corridor,S025,1,0.5,0.001,1.5,0.5888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,772.5000000000581,25
S025_corridor,S025,1,1.0,0.05,1.5,0.016487649212316803,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,772.5000000000116,58
S025_corridor,S025,1,1.0,0.01,1.5,0.08243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,772.5000000000116,58
S025_corridor,S025,1,1.0,0.005,1.5,0.16487649212316804,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,772.5000000000116,58
S025_corridor,S025,1,1.0,0.002,1.5,0.4121912303079201,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,772.5000000000116,58
S025_corridor,S025,1,1.0,0.001,1.5,0.8243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,772.5000000000116,58
S025_corridor,S025,1,2.0,0.05,1.5,0.029900841986841557,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,772.5000000001046,152
S025_corridor,S025,1,2.0,0.01,1.5,0.1495042099342078,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,772.5000000001046,152
S025_corridor,S025,1,2.0,0.005,1.5,0.2990084198684156,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,772.5000000001046,152
S025_corridor,S025,1,2.0,0.002,1.5,0.7475210496710389,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,772.5000000001046,152
S025_corridor,S025,1,2.0,0.001,1.5,0.9966947328947185,3,True,-0.08860759493717296,180.3857404077503,5.868647205719289,1003.8174537560935,293.9999999998473,772.5000000001527,157
S025_corridor,S025,1,4.0,0.05,1.5,0.04086448404868346,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,772.5000000002674,338
S025_corridor,S025,1,4.0,0.01,1.5,0.20432242024341732,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,772.5000000002674,338
S025_corridor,S025,1,4.0,0.005,1.5,0.40864484048683464,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,772.5000000002674,338
S025_corridor,S025,1,4.0,0.002,1.5,0.9842360487335345,0,True,-0.012658227847002657,-1.1368683772161603e-13,5.663291139242452,964.6400772327012,293.9999999998281,772.5000000001719,338
S025_corridor,S025,1,4.0,0.001,1.5,0.9966947328947185,3,True,-0.18227848101130384,42.17822397243651,5.8329113924067535,922.4618532602645,293.99999999983265,772.5000000001673,340
S025_corridor,S025,1,0.5,0.05,2.0,0.011776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,1128.0000000000582,25
S025_corridor,S025,1,0.5,0.01,2.0,0.05888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,1128.0000000000582,25
S025_corridor,S025,1,0.5,0.005,2.0,0.11776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,1128.0000000000582,25
S025_corridor,S025,1,0.5,0.002,2.0,0.29442230736280006,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,1128.0000000000582,25
S025_corridor,S025,1,0.5,0.001,2.0,0.5888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,1128.0000000000582,25
S025_corridor,S025,1,1.0,0.05,2.0,0.016487649212316803,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,1128.0000000000116,58
S025_corridor,S025,1,1.0,0.01,2.0,0.08243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,1128.0000000000116,58
S025_corridor,S025,1,1.0,0.005,2.0,0.16487649212316804,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,1128.0000000000116,58
S025_corridor,S025,1,1.0,0.002,2.0,0.4121912303079201,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,1128.0000000000116,58
S025_corridor,S025,1,1.0,0.001,2.0,0.8243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,1128.0000000000116,58
S025_corridor,S025,1,2.0,0.05,2.0,0.029900841986841557,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,1128.0000000001046,152
S025_corridor,S025,1,2.0,0.01,2.0,0.1495042099342078,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,1128.0000000001046,152
S025_corridor,S025,1,2.0,0.005,2.0,0.2990084198684156,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,1128.0000000001046,152
S025_corridor,S025,1,2.0,0.002,2.0,0.7475210496710389,0,False,0.0,0.0,5.780039610782116,1184.2031941638438,293.99999999989535,1128.0000000001046,152
S025_corridor,S025,1,2.0,0.001,2.0,0.9966947328947185,3,True,-0.08860759493717296,180.3857404077503,5.868647205719289,1003.8174537560935,293.9999999998473,1128.0000000001528,157
S025_corridor,S025,1,4.0,0.05,2.0,0.04086448404868346,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,1128.0000000002674,338
S025_corridor,S025,1,4.0,0.01,2.0,0.20432242024341732,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,1128.0000000002674,338
S025_corridor,S025,1,4.0,0.005,2.0,0.40864484048683464,0,False,0.0,0.0,5.65063291139545,964.6400772327011,293.9999999997326,1128.0000000002674,338
S025_corridor,S025,1,4.0,0.002,2.0,0.9842360487335345,0,True,-0.012658227847002657,-1.1368683772161603e-13,5.663291139242452,964.6400772327012,293.9999999998281,1128.000000000172,338
S025_corridor,S025,1,4.0,0.001,2.0,0.9966947328947185,3,True,-0.18227848101130384,42.17822397243651,5.8329113924067535,922.4618532602645,293.99999999983265,1128.0000000001673,340
S025_corridor,S025,2,0.5,0.05,0.5,0.007383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,109.80000000002205,34
S025_corridor,S025,2,0.5,0.01,0.5,0.03691732657131196,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,109.80000000002205,34
S025_corridor,S025,2,0.5,0.005,0.5,0.07383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,109.80000000002205,34
S025_corridor,S025,2,0.5,0.002,0.5,0.18458663285655985,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,109.80000000002205,34
S025_corridor,S025,2,0.5,0.001,0.5,0.3691732657131197,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,109.80000000002205,34
S025_corridor,S025,2,1.0,0.05,0.5,0.010665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,109.80000000008502,72
S025_corridor,S025,2,1.0,0.01,0.5,0.05332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,109.80000000008502,72
S025_corridor,S025,2,1.0,0.005,0.5,0.10665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,109.80000000008502,72
S025_corridor,S025,2,1.0,0.002,0.5,0.2666251363483642,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,109.80000000008502,72
S025_corridor,S025,2,1.0,0.001,0.5,0.5332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,109.80000000008502,72
S025_corridor,S025,2,2.0,0.05,0.5,0.020209160940800018,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,109.80000000016372,162
S025_corridor,S025,2,2.0,0.01,0.5,0.10104580470400008,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,109.80000000016372,162
S025_corridor,S025,2,2.0,0.005,0.5,0.20209160940800017,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,109.80000000016372,162
S025_corridor,S025,2,2.0,0.002,0.5,0.5052290235200005,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,109.80000000016372,162
S025_corridor,S025,2,2.0,0.001,0.5,0.9510193383905892,0,True,-0.006211180122947191,0.0,6.4906832298146755,536.3550031105799,179.99999999992724,109.80000000007277,162
S025_corridor,S025,2,4.0,0.05,0.5,0.01664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,109.80000000016372,349
S025_corridor,S025,2,4.0,0.01,0.5,0.08321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,109.80000000016372,349
S025_corridor,S025,2,4.0,0.005,0.5,0.1664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,109.80000000016372,349
S025_corridor,S025,2,4.0,0.002,0.5,0.4160709605458828,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,109.80000000016372,349
S025_corridor,S025,2,4.0,0.001,0.5,0.8321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,109.80000000016372,349
S025_corridor,S025,2,0.5,0.05,1.0,0.007383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,399.600000000022,34
S025_corridor,S025,2,0.5,0.01,1.0,0.03691732657131196,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,399.600000000022,34
S025_corridor,S025,2,0.5,0.005,1.0,0.07383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,399.600000000022,34
S025_corridor,S025,2,0.5,0.002,1.0,0.18458663285655985,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,399.600000000022,34
S025_corridor,S025,2,0.5,0.001,1.0,0.3691732657131197,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,399.600000000022,34
S025_corridor,S025,2,1.0,0.05,1.0,0.010665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,399.60000000008506,72
S025_corridor,S025,2,1.0,0.01,1.0,0.05332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,399.60000000008506,72
S025_corridor,S025,2,1.0,0.005,1.0,0.10665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,399.60000000008506,72
S025_corridor,S025,2,1.0,0.002,1.0,0.2666251363483642,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,399.60000000008506,72
S025_corridor,S025,2,1.0,0.001,1.0,0.5332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,399.60000000008506,72
S025_corridor,S025,2,2.0,0.05,1.0,0.020209160940800018,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,399.60000000016373,162
S025_corridor,S025,2,2.0,0.01,1.0,0.10104580470400008,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,399.60000000016373,162
S025_corridor,S025,2,2.0,0.005,1.0,0.20209160940800017,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,399.60000000016373,162
S025_corridor,S025,2,2.0,0.002,1.0,0.5052290235200005,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,399.60000000016373,162
S025_corridor,S025,2,2.0,0.001,1.0,0.9510193383905892,0,True,-0.006211180122947191,0.0,6.4906832298146755,536.3550031105799,179.99999999992724,399.6000000000728,162
S025_corridor,S025,2,4.0,0.05,1.0,0.01664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,399.60000000016373,349
S025_corridor,S025,2,4.0,0.01,1.0,0.08321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,399.60000000016373,349
S025_corridor,S025,2,4.0,0.005,1.0,0.1664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,399.60000000016373,349
S025_corridor,S025,2,4.0,0.002,1.0,0.4160709605458828,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,399.60000000016373,349
S025_corridor,S025,2,4.0,0.001,1.0,0.8321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,399.60000000016373,349
S025_corridor,S025,2,0.5,0.05,1.5,0.007383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,689.4000000000223,34
S025_corridor,S025,2,0.5,0.01,1.5,0.03691732657131196,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,689.4000000000223,34
S025_corridor,S025,2,0.5,0.005,1.5,0.07383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,689.4000000000223,34
S025_corridor,S025,2,0.5,0.002,1.5,0.18458663285655985,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,689.4000000000223,34
S025_corridor,S025,2,0.5,0.001,1.5,0.3691732657131197,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,689.4000000000223,34
S025_corridor,S025,2,1.0,0.05,1.5,0.010665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,689.4000000000851,72
S025_corridor,S025,2,1.0,0.01,1.5,0.05332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,689.4000000000851,72
S025_corridor,S025,2,1.0,0.005,1.5,0.10665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,689.4000000000851,72
S025_corridor,S025,2,1.0,0.002,1.5,0.2666251363483642,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,689.4000000000851,72
S025_corridor,S025,2,1.0,0.001,1.5,0.5332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,689.4000000000851,72
S025_corridor,S025,2,2.0,0.05,1.5,0.020209160940800018,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,689.4000000001638,162
S025_corridor,S025,2,2.0,0.01,1.5,0.10104580470400008,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,689.4000000001638,162
S025_corridor,S025,2,2.0,0.005,1.5,0.20209160940800017,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,689.4000000001638,162
S025_corridor,S025,2,2.0,0.002,1.5,0.5052290235200005,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,689.4000000001638,162
S025_corridor,S025,2,2.0,0.001,1.5,0.9510193383905892,0,True,-0.006211180122947191,0.0,6.4906832298146755,536.3550031105799,179.99999999992724,689.4000000000729,162
S025_corridor,S025,2,4.0,0.05,1.5,0.01664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,689.4000000001638,349
S025_corridor,S025,2,4.0,0.01,1.5,0.08321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,689.4000000001638,349
S025_corridor,S025,2,4.0,0.005,1.5,0.1664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,689.4000000001638,349
S025_corridor,S025,2,4.0,0.002,1.5,0.4160709605458828,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,689.4000000001638,349
S025_corridor,S025,2,4.0,0.001,1.5,0.8321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,689.4000000001638,349
S025_corridor,S025,2,0.5,0.05,2.0,0.007383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,979.200000000022,34
S025_corridor,S025,2,0.5,0.01,2.0,0.03691732657131196,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,979.200000000022,34
S025_corridor,S025,2,0.5,0.005,2.0,0.07383465314262393,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,979.200000000022,34
S025_corridor,S025,2,0.5,0.002,2.0,0.18458663285655985,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,979.200000000022,34
S025_corridor,S025,2,0.5,0.001,2.0,0.3691732657131197,0,False,0.0,0.0,6.804737025961304,558.1359632310462,179.99999999997794,979.200000000022,34
S025_corridor,S025,2,1.0,0.05,2.0,0.010665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,979.2000000000851,72
S025_corridor,S025,2,1.0,0.01,2.0,0.05332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,979.2000000000851,72
S025_corridor,S025,2,1.0,0.005,2.0,0.10665005453934567,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,979.2000000000851,72
S025_corridor,S025,2,1.0,0.002,2.0,0.2666251363483642,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,979.2000000000851,72
S025_corridor,S025,2,1.0,0.001,2.0,0.5332502726967284,0,False,0.0,0.0,6.620772946861056,536.3550031105799,179.999999999915,979.2000000000851,72
S025_corridor,S025,2,2.0,0.05,2.0,0.020209160940800018,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,979.2000000001638,162
S025_corridor,S025,2,2.0,0.01,2.0,0.10104580470400008,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,979.2000000001638,162
S025_corridor,S025,2,2.0,0.005,2.0,0.20209160940800017,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,979.2000000001638,162
S025_corridor,S025,2,2.0,0.002,2.0,0.5052290235200005,0,False,0.0,0.0,6.484472049691728,536.3550031105799,179.9999999998363,979.2000000001638,162
S025_corridor,S025,2,2.0,0.001,2.0,0.9510193383905892,0,True,-0.006211180122947191,0.0,6.4906832298146755,536.3550031105799,179.99999999992724,979.2000000000728,162
S025_corridor,S025,2,4.0,0.05,2.0,0.01664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,979.2000000001638,349
S025_corridor,S025,2,4.0,0.01,2.0,0.08321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,979.2000000001638,349
S025_corridor,S025,2,4.0,0.005,2.0,0.1664283842183531,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,979.2000000001638,349
S025_corridor,S025,2,4.0,0.002,2.0,0.4160709605458828,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,979.2000000001638,349
S025_corridor,S025,2,4.0,0.001,2.0,0.8321419210917655,0,False,0.0,0.0,6.484472049691728,402.7402448306171,179.9999999998363,979.2000000001638,349
S025_corridor,S025,101,0.5,0.05,0.5,0.0070213979744276804,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,136.10000000003907,39
S025_corridor,S025,101,0.5,0.01,0.5,0.03510698987213841,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,136.10000000003907,39
S025_corridor,S025,101,0.5,0.005,0.5,0.07021397974427682,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,136.10000000003907,39
S025_corridor,S025,101,0.5,0.002,0.5,0.17553494936069203,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,136.10000000003907,39
S025_corridor,S025,101,0.5,0.001,0.5,0.35106989872138405,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,136.10000000003907,39
S025_corridor,S025,101,1.0,0.05,0.5,0.010142019296395539,0,False,0.0,0.0,6.904635258359354,704.0078882202506,159.9999999999432,136.1000000000568,75
S025_corridor,S025,101,1.0,0.01,0.5,0.050710096481977704,0,False,0.0,0.0,6.904635258359354,704.0078882202506,159.9999999999432,136.1000000000568,75
S025_corridor,S025,101,1.0,0.005,0.5,0.10142019296395541,0,False,0.0,0.0,6.904635258359354,704.0078882202506,159.9999999999432,136.1000000000568,75
S025_corridor,S025,101,1.0,0.002,0.5,0.2535504824098885,0,False,0.0,0.0,6.904635258359354,704.0078882202506,159.9999999999432,136.1000000000568,75
S025_corridor,S025,101,1.0,0.001,0.5,0.507100964819777,0,False,0.0,0.0,6.904635258359354,704.0078882202506,159.9999999999432,136.1000000000568,75
S025_corridor,S025,101,2.0,0.05,0.5,0.01716341727082322,0,False,0.0,0.0,6.8115501519776736,670.8408943456644,159.99999999985448,136.10000000014554,166
S025_corridor,S025,101,2.0,0.01,0.5,0.08581708635411611,0,False,0.0,0.0,6.8115501519776736,670.8408943456644,159.99999999985448,136.10000000014554,166
S025_corridor,S025,101,2.0,0.005,0.5,0.17163417270823222,0,False,0.0,0.0,6.8115501519776736,670.8408943456644,159.99999999985448,136.10000000014554,166
S025_corridor,S025,101,2.0,0.002,0.5,0.4290854317705805,0,False,0.0,0.0,6.8115501519776736,670.8408943456644,159.99999999985448,136.10000000014554,166
S025_corridor,S025,101,2.0,0.001,0.5,0.858170863541161,0,False,0.0,0.0,6.8115501519776736,670.8408943456644,159.99999999985448,136.10000000014554,166
S025_corridor,S025,101,4.0,0.05,0.5,0.01560310660983929,0,False,0.0,0.0,6.8115501519776736,540.0723228270282,159.99999999985448,136.10000000014554,350
S025_corridor,S025,101,4.0,0.01,0.5,0.07801553304919646,0,False,0.0,0.0,6.8115501519776736,540.0723228270282,159.99999999985448,136.10000000014554,350
S025_corridor,S025,101,4.0,0.005,0.5,0.15603106609839293,0,False,0.0,0.0,6.8115501519776736,540.0723228270282,159.99999999985448,136.10000000014554,350
S025_corridor,S025,101,4.0,0.002,0.5,0.3900776652459823,0,False,0.0,0.0,6.8115501519776736,540.0723228270282,159.99999999985448,136.10000000014554,350
S025_corridor,S025,101,4.0,0.001,0.5,0.7801553304919646,0,False,0.0,0.0,6.8115501519776736,540.0723228270282,159.99999999985448,136.10000000014554,350
S025_corridor,S025,101,0.5,0.05,1.0,0.0070213979744276804,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,432.2000000000391,39
S025_corridor,S025,101,0.5,0.01,1.0,0.03510698987213841,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,432.2000000000391,39
S025_corridor,S025,101,0.5,0.005,1.0,0.07021397974427682,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,432.2000000000391,39
S025_corridor,S025,101,0.5,0.002,1.0,0.17553494936069203,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,432.2000000000391,39
S025_corridor,S025,101,0.5,0.001,1.0,0.35106989872138405,0,False,0.0,0.0,7.019076510258787,704.0078882202506,159.99999999996095,432.2000000000391,39
